SSID,Signal Strength (dBm),X Position,Y Position
ICTLab Students,-73.0,3.0,5.0
USTH-Rector Board,-55.0,3.0,5.0
USTH_Guest1,-57.0,3.0,5.0
USTH_Guest2,-55.0,3.0,5.0
USTH_Guest3,-58.0,3.0,5.0
USTH_Guest4,-65.0,3.0,5.0
USTH_Guest5,-73.0,3.0,5.0
USTH_Guest6,-81.0,3.0,5.0
USTH_Guest7,-62.0,3.0,5.0
USTH_Guest8,-63.0,3.0,5.0
USTH_Guest10,-63.0,3.0,5.0
USTH_Guest11,-60.0,3.0,5.0
USTH_Guest12,-57.0,3.0,5.0
USTH_Guest13,-54.0,3.0,5.0
USTH_Guest14,-65.0,3.0,5.0
USTH_Guest15,-58.0,3.0,5.0
USTH_Guest16,-59.0,3.0,5.0
USTH_Guest17,-58.0,3.0,5.0
USTH_Guest18,-63.0,3.0,5.0
USTH_Guest20,-72.0,3.0,5.0
USTH_Guest21,-81.0,3.0,5.0
USTH_MGMT1,-64.0,3.0,5.0
USTH_MGMT2,-57.0,3.0,5.0
USTH_MGMT4,-56.0,3.0,5.0
USTH_MGMT5,-64.0,3.0,5.0
USTH_MGMT6,-58.0,3.0,5.0
USTH_MGMT7,-54.0,3.0,5.0
USTH_MGMT8,-60.0,3.0,5.0
USTH_MGMT9,-64.0,3.0,5.0
USTH_MGMT11,-62.0,3.0,5.0
USTH_MGMT12,-59.0,3.0,5.0
USTH_MGMT13,-74.0,3.0,5.0
USTH_MGMT14,-81.0,3.0,5.0
USTH_MGMT15,-55.0,3.0,5.0
USTH_MGMT16,-60.0,3.0,5.0
USTH_MGMT17,-57.0,3.0,5.0
USTH_MGMT18,-62.0,3.0,5.0
USTH_MGMT19,-81.0,3.0,5.0
USTH_MGMT20,-64.0,3.0,5.0
USTH_MGMT21,-60.0,3.0,5.0
USTH_MGMT22,-57.0,3.0,5.0
USTH_MGMT23,-59.0,3.0,4.0
USTH_MGMT25,-82.0,3.0,4.0
USTH_MGMT26,-63.0,3.0,4.0
USTH_MGMT27,-74.0,3.0,4.0
USTH_Office1,-73.0,3.0,4.0
USTH_Office2,-55.0,3.0,4.0
USTH_Office3,-57.0,3.0,4.0
USTH_Office4,-55.0,3.0,4.0
USTH_Office5,-58.0,3.0,4.0
USTH_Office6,-65.0,3.0,4.0
USTH_Office7,-73.0,3.0,4.0
USTH_Office8,-81.0,3.0,4.0
USTH_Office9,-62.0,3.0,4.0
USTH_Office10,-63.0,3.0,4.0
USTH_Office12,-63.0,3.0,4.0
USTH_Office13,-60.0,3.0,4.0
USTH_Office14,-57.0,3.0,4.0
USTH_Office15,-54.0,3.0,4.0
USTH_Office16,-65.0,3.0,4.0
USTH_Office17,-58.0,3.0,4.0
USTH_Office18,-59.0,3.0,4.0
USTH_Office19,-58.0,3.0,4.0
USTH_Office20,-63.0,3.0,4.0
USTH_Office22,-72.0,3.0,4.0
USTH_Office23,-81.0,3.0,4.0
USTH_Office24,-64.0,3.0,4.0
USTH_Student1,-57.0,3.0,4.0
USTH_Student3,-56.0,3.0,4.0
USTH_Student4,-64.0,3.0,4.0
USTH_Student5,-58.0,3.0,4.0
USTH_Student6,-54.0,3.0,4.0
USTH_Student7,-60.0,3.0,4.0
USTH_Student8,-64.0,3.0,4.0
USTH_Student10,-62.0,3.0,4.0
USTH_Student11,-59.0,3.0,4.0
USTH_Student12,-74.0,3.0,4.0
USTH_Student13,-81.0,3.0,4.0
USTH_Student14,-55.0,3.0,4.0
USTH_Student15,-60.0,3.0,4.0
USTH_Student16,-57.0,3.0,4.0
USTH_Student17,-62.0,3.0,4.0
USTH_Student18,-81.0,3.0,4.0
USTH_Student19,-64.0,3.0,4.0
USTH_Student20,-60.0,3.0,4.0
USTH_Student21,-57.0,3.0,4.0
USTH_Student22,-59.0,3.0,3.0
ICTLab,-82.0,3.0,3.0
ICTLab,-63.0,3.0,3.0
ICTLab,-74.0,3.0,3.0
ICTLab,-73.0,3.0,3.0
ICTLab 5GHz,-55.0,3.0,3.0
ICTLab 5GHz,-57.0,3.0,3.0
ICTLab Guests,-55.0,3.0,3.0
ICTLab Guests,-58.0,3.0,3.0
ICTLab Guests,-65.0,3.0,3.0
ICTLab Students,-73.0,3.0,3.0
ICTLab Students,-81.0,3.0,3.0
USTH-Rector Board,-62.0,3.0,3.0
USTH_Guest1,-63.0,3.0,3.0
USTH_Guest3,-63.0,3.0,3.0
USTH_Guest4,-60.0,3.0,3.0
USTH_Guest5,-57.0,3.0,3.0
USTH_Guest6,-54.0,3.0,3.0
USTH_Guest7,-65.0,3.0,3.0
USTH_Guest8,-58.0,3.0,3.0
USTH_Guest9,-59.0,3.0,3.0
USTH_Guest10,-58.0,3.0,3.0
USTH_Guest11,-63.0,3.0,3.0
USTH_Guest13,-72.0,3.0,3.0
USTH_Guest14,-81.0,3.0,3.0
USTH_Guest15,-64.0,3.0,3.0
USTH_Guest16,-57.0,3.0,3.0
USTH_Guest18,-56.0,3.0,3.0
USTH_Guest19,-64.0,3.0,3.0
USTH_Guest20,-58.0,3.0,3.0
USTH_Guest21,-54.0,3.0,3.0
USTH_MGMT1,-60.0,3.0,3.0
USTH_MGMT2,-64.0,3.0,3.0
USTH_MGMT4,-62.0,3.0,3.0
USTH_MGMT5,-59.0,3.0,3.0
USTH_MGMT6,-74.0,3.0,3.0
USTH_MGMT7,-81.0,3.0,3.0
USTH_MGMT8,-55.0,3.0,3.0
USTH_MGMT9,-60.0,3.0,3.0
USTH_MGMT10,-57.0,3.0,3.0
USTH_MGMT11,-62.0,3.0,3.0
USTH_MGMT12,-81.0,3.0,3.0
USTH_MGMT13,-64.0,3.0,3.0
USTH_MGMT14,-60.0,3.0,3.0
USTH_MGMT15,-57.0,3.0,3.0
USTH_MGMT16,-59.0,3.0,2.0
USTH_MGMT18,-82.0,3.0,2.0
USTH_MGMT19,-63.0,3.0,2.0
USTH_MGMT20,-74.0,3.0,2.0
USTH_MGMT21,-73.0,3.0,2.0
USTH_MGMT22,-55.0,3.0,2.0
USTH_MGMT23,-57.0,3.0,2.0
USTH_MGMT24,-55.0,3.0,2.0
USTH_MGMT25,-58.0,3.0,2.0
USTH_MGMT26,-65.0,3.0,2.0
USTH_MGMT27,-73.0,3.0,2.0
USTH_Office1,-81.0,3.0,2.0
USTH_Office2,-62.0,3.0,2.0
USTH_Office3,-63.0,3.0,2.0
USTH_Office5,-63.0,3.0,2.0
USTH_Office6,-60.0,3.0,2.0
USTH_Office7,-57.0,3.0,2.0
USTH_Office8,-54.0,3.0,2.0
USTH_Office9,-65.0,3.0,2.0
USTH_Office10,-58.0,3.0,2.0
USTH_Office11,-59.0,3.0,2.0
USTH_Office12,-58.0,3.0,2.0
USTH_Office13,-63.0,3.0,2.0
USTH_Office15,-72.0,3.0,2.0
USTH_Office16,-81.0,3.0,2.0
USTH_Office17,-64.0,3.0,2.0
USTH_Office18,-57.0,3.0,2.0
USTH_Office20,-56.0,3.0,2.0
USTH_Office21,-64.0,3.0,2.0
USTH_Office22,-58.0,3.0,2.0
USTH_Office23,-54.0,3.0,2.0
USTH_Office24,-60.0,3.0,2.0
USTH_Student1,-64.0,3.0,2.0
USTH_Student3,-62.0,3.0,2.0
USTH_Student4,-59.0,3.0,2.0
USTH_Student5,-74.0,3.0,2.0
USTH_Student6,-81.0,3.0,2.0
USTH_Student7,-55.0,3.0,2.0
USTH_Student8,-60.0,3.0,2.0
USTH_Student9,-57.0,3.0,2.0
USTH_Student10,-62.0,3.0,2.0
USTH_Student11,-81.0,3.0,2.0
USTH_Student12,-64.0,3.0,2.0
USTH_Student13,-60.0,3.0,2.0
USTH_Student14,-57.0,3.0,2.0
USTH_Student15,-59.0,3.0,1.0
USTH_Student17,-82.0,3.0,1.0
USTH_Student18,-63.0,3.0,1.0
USTH_Student19,-74.0,3.0,1.0
USTH_Student20,-73.0,3.0,1.0
USTH_Student21,-55.0,3.0,1.0
USTH_Student22,-57.0,3.0,1.0
USTH_Student23,-55.0,3.0,1.0
ICTLab,-58.0,3.0,1.0
ICTLab,-65.0,3.0,1.0
ICTLab,-73.0,3.0,1.0
ICTLab,-81.0,3.0,1.0
ICTLab 5GHz,-62.0,3.0,1.0
ICTLab 5GHz,-63.0,3.0,1.0
ICTLab Guests,-63.0,3.0,1.0
ICTLab Guests,-60.0,3.0,1.0
ICTLab Students,-57.0,3.0,1.0
ICTLab Students,-54.0,3.0,1.0
USTH-Rector Board,-65.0,3.0,1.0
USTH_Guest1,-58.0,3.0,1.0
USTH_Guest2,-59.0,3.0,1.0
USTH_Guest3,-58.0,3.0,1.0
USTH_Guest4,-63.0,3.0,1.0
USTH_Guest6,-72.0,3.0,1.0
USTH_Guest7,-81.0,3.0,1.0
USTH_Guest8,-64.0,3.0,1.0
USTH_Guest9,-57.0,3.0,1.0
USTH_Guest11,-56.0,3.0,1.0
USTH_Guest12,-64.0,3.0,1.0
USTH_Guest13,-58.0,3.0,1.0
USTH_Guest14,-54.0,3.0,1.0
USTH_Guest15,-60.0,3.0,1.0
USTH_Guest16,-64.0,3.0,1.0
USTH_Guest18,-62.0,3.0,1.0
USTH_Guest19,-59.0,3.0,1.0
USTH_Guest20,-74.0,3.0,1.0
USTH_Guest21,-81.0,3.0,1.0
USTH_MGMT1,-55.0,3.0,1.0
USTH_MGMT2,-60.0,3.0,1.0
USTH_MGMT3,-57.0,3.0,1.0
USTH_MGMT4,-62.0,3.0,1.0
USTH_MGMT5,-81.0,3.0,1.0
USTH_MGMT6,-64.0,3.0,1.0
USTH_MGMT7,-60.0,3.0,1.0
USTH_MGMT8,-57.0,3.0,1.0
USTH_MGMT9,-59.0,3.0,0.0
USTH_MGMT11,-82.0,3.0,0.0
USTH_MGMT12,-63.0,3.0,0.0
USTH_MGMT13,-74.0,3.0,0.0
USTH_MGMT14,-73.0,3.0,0.0
USTH_MGMT15,-55.0,3.0,0.0
USTH_MGMT16,-57.0,3.0,0.0
USTH_MGMT17,-55.0,3.0,0.0
USTH_MGMT18,-58.0,3.0,0.0
USTH_MGMT19,-65.0,3.0,0.0
USTH_MGMT20,-73.0,3.0,0.0
USTH_MGMT21,-81.0,3.0,0.0
USTH_MGMT22,-62.0,3.0,0.0
USTH_MGMT23,-63.0,3.0,0.0
USTH_MGMT25,-63.0,3.0,0.0
USTH_MGMT26,-60.0,3.0,0.0
USTH_MGMT27,-57.0,3.0,0.0
USTH_Office1,-54.0,3.0,0.0
USTH_Office2,-65.0,3.0,0.0
USTH_Office3,-58.0,3.0,0.0
USTH_Office4,-59.0,3.0,0.0
USTH_Office5,-58.0,3.0,0.0
USTH_Office6,-63.0,3.0,0.0
USTH_Office8,-72.0,3.0,0.0
USTH_Office9,-81.0,3.0,0.0
USTH_Office10,-64.0,3.0,0.0
USTH_Office11,-57.0,3.0,0.0
USTH_Office13,-56.0,3.0,0.0
USTH_Office14,-64.0,3.0,0.0
USTH_Office15,-58.0,3.0,0.0
USTH_Office16,-54.0,3.0,0.0
USTH_Office17,-60.0,3.0,0.0
USTH_Office18,-64.0,3.0,0.0
USTH_Office20,-62.0,3.0,0.0
USTH_Office21,-59.0,3.0,0.0
USTH_Office22,-74.0,3.0,0.0
USTH_Office23,-81.0,3.0,0.0
USTH_Office24,-55.0,3.0,0.0
USTH_Student1,-60.0,3.0,0.0
USTH_Student2,-57.0,3.0,0.0
USTH_Student3,-62.0,3.0,0.0
USTH_Student4,-81.0,3.0,0.0
USTH_Student5,-64.0,3.0,0.0
USTH_Student6,-60.0,3.0,0.0
USTH_Student7,-57.0,3.0,0.0
USTH_Student8,-59.0,4.0,0.0
USTH_Student10,-82.0,4.0,0.0
USTH_Student11,-63.0,4.0,0.0
USTH_Student12,-74.0,4.0,0.0
USTH_Student13,-73.0,4.0,0.0
USTH_Student14,-55.0,4.0,0.0
USTH_Student15,-57.0,4.0,0.0
USTH_Student16,-55.0,4.0,0.0
USTH_Student17,-58.0,4.0,0.0
USTH_Student18,-65.0,4.0,0.0
USTH_Student19,-73.0,4.0,0.0
USTH_Student20,-81.0,4.0,0.0
USTH_Student21,-62.0,4.0,0.0
USTH_Student22,-63.0,4.0,0.0
ICTLab,-63.0,4.0,0.0
ICTLab,-60.0,4.0,0.0
ICTLab,-57.0,4.0,0.0
ICTLab,-54.0,4.0,0.0
ICTLab 5GHz,-65.0,4.0,0.0
ICTLab 5GHz,-58.0,4.0,0.0
ICTLab Guests,-59.0,4.0,0.0
ICTLab Guests,-58.0,4.0,0.0
ICTLab Guests,-63.0,4.0,0.0
ICTLab Students,-72.0,4.0,0.0
USTH-Rector Board,-81.0,4.0,0.0
USTH_Guest1,-64.0,4.0,0.0
USTH_Guest2,-57.0,4.0,0.0
USTH_Guest4,-56.0,4.0,0.0
USTH_Guest5,-64.0,4.0,0.0
USTH_Guest6,-58.0,4.0,0.0
USTH_Guest7,-54.0,4.0,0.0
USTH_Guest8,-60.0,4.0,0.0
USTH_Guest9,-64.0,4.0,0.0
USTH_Guest11,-62.0,4.0,0.0
USTH_Guest12,-59.0,4.0,0.0
USTH_Guest13,-74.0,4.0,0.0
USTH_Guest14,-81.0,4.0,0.0
USTH_Guest15,-55.0,4.0,0.0
USTH_Guest16,-60.0,4.0,0.0
USTH_Guest17,-57.0,4.0,0.0
USTH_Guest18,-62.0,4.0,0.0
USTH_Guest19,-81.0,4.0,0.0
USTH_Guest20,-64.0,4.0,0.0
USTH_Guest21,-60.0,4.0,0.0
USTH_MGMT1,-57.0,4.0,0.0
USTH_MGMT2,-59.0,4.0,1.0
USTH_MGMT4,-82.0,4.0,1.0
USTH_MGMT5,-63.0,4.0,1.0
USTH_MGMT6,-74.0,4.0,1.0
USTH_MGMT7,-73.0,4.0,1.0
USTH_MGMT8,-55.0,4.0,1.0
USTH_MGMT9,-57.0,4.0,1.0
USTH_MGMT10,-55.0,4.0,1.0
USTH_MGMT11,-58.0,4.0,1.0
USTH_MGMT12,-65.0,4.0,1.0
USTH_MGMT13,-73.0,4.0,1.0
USTH_MGMT14,-81.0,4.0,1.0
USTH_MGMT15,-62.0,4.0,1.0
USTH_MGMT16,-63.0,4.0,1.0
USTH_MGMT18,-63.0,4.0,1.0
USTH_MGMT19,-60.0,4.0,1.0
USTH_MGMT20,-57.0,4.0,1.0
USTH_MGMT21,-54.0,4.0,1.0
USTH_MGMT22,-65.0,4.0,1.0
USTH_MGMT23,-58.0,4.0,1.0
USTH_MGMT24,-59.0,4.0,1.0
USTH_MGMT25,-58.0,4.0,1.0
USTH_MGMT26,-63.0,4.0,1.0
USTH_Office1,-72.0,4.0,1.0
USTH_Office2,-81.0,4.0,1.0
USTH_Office3,-64.0,4.0,1.0
USTH_Office4,-57.0,4.0,1.0
USTH_Office6,-56.0,4.0,1.0
USTH_Office7,-64.0,4.0,1.0
USTH_Office8,-58.0,4.0,1.0
USTH_Office9,-54.0,4.0,1.0
USTH_Office10,-60.0,4.0,1.0
USTH_Office11,-64.0,4.0,1.0
USTH_Office13,-62.0,4.0,1.0
USTH_Office14,-59.0,4.0,1.0
USTH_Office15,-74.0,4.0,1.0
USTH_Office16,-81.0,4.0,1.0
USTH_Office17,-55.0,4.0,1.0
USTH_Office18,-60.0,4.0,1.0
USTH_Office19,-57.0,4.0,1.0
USTH_Office20,-62.0,4.0,1.0
USTH_Office21,-81.0,4.0,1.0
USTH_Office22,-64.0,4.0,1.0
USTH_Office23,-60.0,4.0,1.0
USTH_Office24,-57.0,4.0,1.0
USTH_Student1,-81.0,4.0,2.0
USTH_Student2,-59.0,4.0,2.0
USTH_Student4,-82.0,4.0,2.0
USTH_Student5,-63.0,4.0,2.0
USTH_Student6,-74.0,4.0,2.0
USTH_Student7,-68.0,4.0,2.0
USTH_Student8,-85.0,4.0,2.0
USTH_Student9,-71.0,4.0,2.0
USTH_Student11,-72.0,4.0,2.0
USTH_Student12,-80.0,4.0,2.0
USTH_Student13,-77.0,4.0,2.0
USTH_Student14,-80.0,4.0,2.0
USTH_Student15,-82.0,4.0,2.0
USTH_Student16,-71.0,4.0,2.0
USTH_Student17,-75.0,4.0,2.0
USTH_Student18,-73.0,4.0,2.0
USTH_Student19,-62.0,4.0,2.0
USTH_Student20,-68.0,4.0,2.0
USTH_Student21,-59.0,4.0,2.0
USTH_Student22,-70.0,4.0,2.0
ICTLab,-84.0,4.0,2.0
ICTLab,-71.0,4.0,2.0
ICTLab,-86.0,4.0,2.0
ICTLab,-80.0,4.0,2.0
ICTLab 5GHz,-84.0,4.0,2.0
ICTLab 5GHz,-77.0,4.0,2.0
ICTLab Guests,-80.0,4.0,2.0
ICTLab Guests,-74.0,4.0,2.0
ICTLab Guests,-80.0,4.0,2.0
ICTLab Students,-81.0,4.0,2.0
ICTLab Students,-75.0,4.0,2.0
USTH-Rector Board,-68.0,4.0,2.0
USTH_Guest1,-82.0,4.0,2.0
USTH_Guest3,-58.0,4.0,2.0
USTH_Guest4,-65.0,4.0,2.0
USTH_Guest5,-71.0,4.0,2.0
USTH_Guest6,-80.0,4.0,2.0
USTH_Guest8,-77.0,4.0,2.0
USTH_Guest9,-82.0,4.0,2.0
USTH_Guest11,-79.0,4.0,2.0
USTH_Guest12,-85.0,4.0,2.0
USTH_Guest14,-74.0,4.0,2.0
USTH_Guest15,-82.0,4.0,2.0
USTH_Guest18,-75.0,4.0,2.0
USTH_Guest19,-69.0,4.0,2.0
USTH_Guest20,-56.0,4.0,2.0
USTH_Guest21,-68.0,4.0,2.0
USTH_MGMT1,-81.0,4.0,2.0
USTH_MGMT2,-71.0,4.0,2.0
USTH_MGMT4,-78.0,4.0,2.0
USTH_MGMT5,-80.0,4.0,2.0
USTH_MGMT6,-80.0,4.0,2.0
USTH_MGMT7,-78.0,4.0,2.0
USTH_MGMT8,-83.0,4.0,2.0
USTH_MGMT9,-72.0,4.0,2.0
USTH_MGMT10,-81.0,4.0,3.0
USTH_MGMT11,-59.0,4.0,3.0
USTH_MGMT13,-82.0,4.0,3.0
USTH_MGMT14,-63.0,4.0,3.0
USTH_MGMT15,-74.0,4.0,3.0
USTH_MGMT16,-68.0,4.0,3.0
USTH_MGMT17,-85.0,4.0,3.0
USTH_MGMT18,-71.0,4.0,3.0
USTH_MGMT20,-72.0,4.0,3.0
USTH_MGMT21,-80.0,4.0,3.0
USTH_MGMT22,-77.0,4.0,3.0
USTH_MGMT23,-80.0,4.0,3.0
USTH_MGMT24,-82.0,4.0,3.0
USTH_MGMT25,-71.0,4.0,3.0
USTH_MGMT26,-75.0,4.0,3.0
USTH_MGMT27,-73.0,4.0,3.0
USTH_Office1,-62.0,4.0,3.0
USTH_Office2,-68.0,4.0,3.0
USTH_Office3,-59.0,4.0,3.0
USTH_Office4,-70.0,4.0,3.0
USTH_Office6,-84.0,4.0,3.0
USTH_Office7,-71.0,4.0,3.0
USTH_Office8,-86.0,4.0,3.0
USTH_Office9,-80.0,4.0,3.0
USTH_Office10,-84.0,4.0,3.0
USTH_Office11,-77.0,4.0,3.0
USTH_Office12,-80.0,4.0,3.0
USTH_Office13,-74.0,4.0,3.0
USTH_Office14,-80.0,4.0,3.0
USTH_Office15,-81.0,4.0,3.0
USTH_Office16,-75.0,4.0,3.0
USTH_Office17,-68.0,4.0,3.0
USTH_Office18,-82.0,4.0,3.0
USTH_Office20,-58.0,4.0,3.0
USTH_Office21,-65.0,4.0,3.0
USTH_Office22,-71.0,4.0,3.0
USTH_Office23,-80.0,4.0,3.0
USTH_Student1,-77.0,4.0,3.0
USTH_Student2,-82.0,4.0,3.0
USTH_Student4,-79.0,4.0,3.0
USTH_Student5,-85.0,4.0,3.0
USTH_Student7,-74.0,4.0,3.0
USTH_Student8,-82.0,4.0,3.0
USTH_Student11,-75.0,4.0,3.0
USTH_Student12,-69.0,4.0,3.0
USTH_Student13,-56.0,4.0,3.0
USTH_Student14,-68.0,4.0,3.0
USTH_Student15,-81.0,4.0,3.0
USTH_Student16,-71.0,4.0,3.0
USTH_Student18,-78.0,4.0,3.0
USTH_Student19,-80.0,4.0,3.0
USTH_Student20,-80.0,4.0,3.0
USTH_Student21,-78.0,4.0,3.0
USTH_Student22,-83.0,4.0,3.0
USTH_Student23,-72.0,4.0,3.0
ICTLab,-81.0,4.0,4.0
ICTLab,-59.0,4.0,4.0
ICTLab,-82.0,4.0,4.0
ICTLab 5GHz,-63.0,4.0,4.0
ICTLab 5GHz,-74.0,4.0,4.0
ICTLab Guests,-68.0,4.0,4.0
ICTLab Guests,-85.0,4.0,4.0
ICTLab Guests,-71.0,4.0,4.0
ICTLab Students,-72.0,4.0,4.0
USTH-Rector Board,-80.0,4.0,4.0
USTH_Guest1,-77.0,4.0,4.0
USTH_Guest2,-80.0,4.0,4.0
USTH_Guest3,-82.0,4.0,4.0
USTH_Guest4,-71.0,4.0,4.0
USTH_Guest5,-75.0,4.0,4.0
USTH_Guest6,-73.0,4.0,4.0
USTH_Guest7,-62.0,4.0,4.0
USTH_Guest8,-68.0,4.0,4.0
USTH_Guest9,-59.0,4.0,4.0
USTH_Guest10,-70.0,4.0,4.0
USTH_Guest12,-84.0,4.0,4.0
USTH_Guest13,-71.0,4.0,4.0
USTH_Guest14,-86.0,4.0,4.0
USTH_Guest15,-80.0,4.0,4.0
USTH_Guest16,-84.0,4.0,4.0
USTH_Guest17,-77.0,4.0,4.0
USTH_Guest18,-80.0,4.0,4.0
USTH_Guest19,-74.0,4.0,4.0
USTH_Guest20,-80.0,4.0,4.0
USTH_Guest21,-81.0,4.0,4.0
USTH_MGMT1,-75.0,4.0,4.0
USTH_MGMT2,-68.0,4.0,4.0
USTH_MGMT3,-82.0,4.0,4.0
USTH_MGMT5,-58.0,4.0,4.0
USTH_MGMT6,-65.0,4.0,4.0
USTH_MGMT7,-71.0,4.0,4.0
USTH_MGMT8,-80.0,4.0,4.0
USTH_MGMT10,-77.0,4.0,4.0
USTH_MGMT11,-82.0,4.0,4.0
USTH_MGMT13,-79.0,4.0,4.0
USTH_MGMT14,-85.0,4.0,4.0
USTH_MGMT16,-74.0,4.0,4.0
USTH_MGMT17,-82.0,4.0,4.0
USTH_MGMT20,-75.0,4.0,4.0
USTH_MGMT21,-69.0,4.0,4.0
USTH_MGMT22,-56.0,4.0,4.0
USTH_MGMT23,-68.0,4.0,4.0
USTH_MGMT24,-81.0,4.0,4.0
USTH_MGMT25,-71.0,4.0,4.0
USTH_MGMT27,-78.0,4.0,4.0
USTH_Office1,-80.0,4.0,4.0
USTH_Office2,-80.0,4.0,4.0
USTH_Office3,-78.0,4.0,4.0
USTH_Office4,-83.0,4.0,4.0
USTH_Office5,-72.0,4.0,4.0
USTH_Office6,-81.0,4.0,5.0
USTH_Office7,-59.0,4.0,5.0
USTH_Office9,-82.0,4.0,5.0
USTH_Office10,-63.0,4.0,5.0
USTH_Office11,-74.0,4.0,5.0
USTH_Office12,-68.0,4.0,5.0
USTH_Office13,-85.0,4.0,5.0
USTH_Office14,-71.0,4.0,5.0
USTH_Office16,-72.0,4.0,5.0
USTH_Office17,-80.0,4.0,5.0
USTH_Office18,-77.0,4.0,5.0
USTH_Office19,-80.0,4.0,5.0
USTH_Office20,-82.0,4.0,5.0
USTH_Office21,-71.0,4.0,5.0
USTH_Office22,-75.0,4.0,5.0
USTH_Office23,-73.0,4.0,5.0
USTH_Office24,-62.0,4.0,5.0
USTH_Student1,-68.0,4.0,5.0
USTH_Student2,-59.0,4.0,5.0
USTH_Student3,-70.0,4.0,5.0
USTH_Student5,-84.0,4.0,5.0
USTH_Student6,-71.0,4.0,5.0
USTH_Student7,-86.0,4.0,5.0
USTH_Student8,-80.0,4.0,5.0
USTH_Student9,-84.0,4.0,5.0
USTH_Student10,-77.0,4.0,5.0
USTH_Student11,-80.0,4.0,5.0
USTH_Student12,-74.0,4.0,5.0
USTH_Student13,-80.0,4.0,5.0
USTH_Student14,-81.0,4.0,5.0
USTH_Student15,-75.0,4.0,5.0
USTH_Student16,-68.0,4.0,5.0
USTH_Student17,-82.0,4.0,5.0
USTH_Student19,-58.0,4.0,5.0
USTH_Student20,-65.0,4.0,5.0
USTH_Student21,-71.0,4.0,5.0
USTH_Student22,-80.0,4.0,5.0
ICTLab,-77.0,4.0,5.0
ICTLab,-82.0,4.0,5.0
ICTLab,-79.0,4.0,5.0
ICTLab 5GHz,-85.0,4.0,5.0
ICTLab Guests,-74.0,4.0,5.0
ICTLab Guests,-82.0,4.0,5.0
ICTLab Students,-75.0,4.0,5.0
USTH-Rector Board,-69.0,4.0,5.0
USTH_Guest1,-56.0,4.0,5.0
USTH_Guest2,-68.0,4.0,5.0
USTH_Guest3,-81.0,4.0,5.0
USTH_Guest4,-71.0,4.0,5.0
USTH_Guest6,-78.0,4.0,5.0
USTH_Guest7,-80.0,4.0,5.0
USTH_Guest8,-80.0,4.0,5.0
USTH_Guest9,-78.0,4.0,5.0
USTH_Guest10,-83.0,4.0,5.0
USTH_Guest11,-72.0,4.0,5.0
USTH_Guest12,-81.0,4.0,6.0
USTH_Guest13,-59.0,4.0,6.0
USTH_Guest15,-82.0,4.0,6.0
USTH_Guest16,-63.0,4.0,6.0
USTH_Guest17,-74.0,4.0,6.0
USTH_Guest18,-68.0,4.0,6.0
USTH_Guest19,-85.0,4.0,6.0
USTH_Guest20,-71.0,4.0,6.0
USTH_MGMT1,-72.0,4.0,6.0
USTH_MGMT2,-80.0,4.0,6.0
USTH_MGMT3,-77.0,4.0,6.0
USTH_MGMT4,-80.0,4.0,6.0
USTH_MGMT5,-82.0,4.0,6.0
USTH_MGMT6,-71.0,4.0,6.0
USTH_MGMT7,-75.0,4.0,6.0
USTH_MGMT8,-73.0,4.0,6.0
USTH_MGMT9,-62.0,4.0,6.0
USTH_MGMT10,-68.0,4.0,6.0
USTH_MGMT11,-59.0,4.0,6.0
USTH_MGMT12,-70.0,4.0,6.0
USTH_MGMT14,-84.0,4.0,6.0
USTH_MGMT15,-71.0,4.0,6.0
USTH_MGMT16,-86.0,4.0,6.0
USTH_MGMT17,-80.0,4.0,6.0
USTH_MGMT18,-84.0,4.0,6.0
USTH_MGMT19,-77.0,4.0,6.0
USTH_MGMT20,-80.0,4.0,6.0
USTH_MGMT21,-74.0,4.0,6.0
USTH_MGMT22,-80.0,4.0,6.0
USTH_MGMT23,-81.0,4.0,6.0
USTH_MGMT24,-75.0,4.0,6.0
USTH_MGMT25,-68.0,4.0,6.0
USTH_MGMT26,-82.0,4.0,6.0
USTH_Office1,-58.0,4.0,6.0
USTH_Office2,-65.0,4.0,6.0
USTH_Office3,-71.0,4.0,6.0
USTH_Office4,-80.0,4.0,6.0
USTH_Office6,-77.0,4.0,6.0
USTH_Office7,-82.0,4.0,6.0
USTH_Office9,-79.0,4.0,6.0
USTH_Office10,-85.0,4.0,6.0
USTH_Office12,-74.0,4.0,6.0
USTH_Office13,-82.0,4.0,6.0
USTH_Office16,-75.0,4.0,6.0
USTH_Office17,-69.0,4.0,6.0
USTH_Office18,-56.0,4.0,6.0
USTH_Office19,-68.0,4.0,6.0
USTH_Office20,-81.0,4.0,6.0
USTH_Office21,-71.0,4.0,6.0
USTH_Office23,-78.0,4.0,6.0
USTH_Office24,-80.0,4.0,6.0
USTH_Student1,-80.0,4.0,6.0
USTH_Student2,-78.0,4.0,6.0
USTH_Student3,-83.0,4.0,6.0
USTH_Student4,-72.0,4.0,6.0
USTH_Student5,-81.0,4.0,7.0
USTH_Student6,-59.0,4.0,7.0
USTH_Student8,-82.0,4.0,7.0
USTH_Student9,-63.0,4.0,7.0
USTH_Student10,-74.0,4.0,7.0
USTH_Student11,-68.0,4.0,7.0
USTH_Student12,-85.0,4.0,7.0
USTH_Student13,-71.0,4.0,7.0
USTH_Student15,-72.0,4.0,7.0
USTH_Student16,-80.0,4.0,7.0
USTH_Student17,-77.0,4.0,7.0
